id,disk_name,path,internal_number,title,title_orig,title_ru,year,main_category,genres,country,directors,cast,status,num_of_seasons,num_episodes_per_season,rating,awards,plot,atmosphere,why_watch,mood,catchphrases,quote,can_stop_at,facts,similar,final_verdict,review,media_type,parent_id,media_size,torrent_id,episode_scan_skipped,plot_granularity,why_watch_tts,plot_tts
9151,ДИСК 12,R:\сериалы\Babylon.Berlin\Babylon Berlin. Season 1 (WEBRip l 720p l Jaskier)\Babylon.Berlin.S01E08.720p.NF.DD5.1.x264-Jaskier.mkv,,Babylon.Berlin S01E00 Babylon.Berlin.S01E08.720p.NF.DD5.1.x264-Jaskier.mkv,,,2017,Расследования,"[""Драма"", ""Криминал"", ""Детектив""]",Германия,"[""Том Тыквер"", ""Ахим фон Боррис"", ""Хендрик Хандлёгтен""]","[""Фолькер Брух"", ""Лив Лиза Фрис"", ""Петер Курт"", ""Маттиас Брандт"", ""Леони Бенеш""]",,0.0,,"{""imdb"": 8.4, ""tmdb"": 8.1}",,,,,,,,,,,,,episode,9143,0,,0,,,
9152,ДИСК 12,R:\сериалы\Mad Men\Season 1,,Mad Men (сезон 1),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9153,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e01.avi,,Mad Men S01E00 Mad.Men.s01e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9154,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e02.avi,,Mad Men S01E00 Mad.Men.s01e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9155,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e03.avi,,Mad Men S01E00 Mad.Men.s01e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9156,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e04.avi,,Mad Men S01E00 Mad.Men.s01e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9157,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e05.avi,,Mad Men S01E00 Mad.Men.s01e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9158,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e06.avi,,Mad Men S01E00 Mad.Men.s01e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9159,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e07.avi,,Mad Men S01E00 Mad.Men.s01e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9160,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e08.avi,,Mad Men S01E00 Mad.Men.s01e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9161,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e09.avi,,Mad Men S01E00 Mad.Men.s01e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9162,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e10.avi,,Mad Men S01E00 Mad.Men.s01e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9163,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e11.avi,,Mad Men S01E00 Mad.Men.s01e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9164,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e12.avi,,Mad Men S01E00 Mad.Men.s01e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9165,ДИСК 12,R:\сериалы\Mad Men\Season 1\Mad.Men.s01e13.avi,,Mad Men S01E00 Mad.Men.s01e13.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9152,0,,0,,,
9166,ДИСК 12,R:\сериалы\Mad Men\Season 2,,Mad Men (сезон 2),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9167,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e01.avi,,Mad Men S02E00 Mad.Men.s02e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9168,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e02.avi,,Mad Men S02E00 Mad.Men.s02e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9169,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e03.avi,,Mad Men S02E00 Mad.Men.s02e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9170,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e04.avi,,Mad Men S02E00 Mad.Men.s02e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9171,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e05.avi,,Mad Men S02E00 Mad.Men.s02e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9172,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e06.avi,,Mad Men S02E00 Mad.Men.s02e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9173,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e07.avi,,Mad Men S02E00 Mad.Men.s02e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9174,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e08.avi,,Mad Men S02E00 Mad.Men.s02e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9175,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e09.avi,,Mad Men S02E00 Mad.Men.s02e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9176,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e10.avi,,Mad Men S02E00 Mad.Men.s02e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9177,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e11.avi,,Mad Men S02E00 Mad.Men.s02e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9178,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e12.avi,,Mad Men S02E00 Mad.Men.s02e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9179,ДИСК 12,R:\сериалы\Mad Men\Season 2\Mad.Men.s02e13.avi,,Mad Men S02E00 Mad.Men.s02e13.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9166,0,,0,,,
9180,ДИСК 12,R:\сериалы\Mad Men\Season 3,,Mad Men (сезон 3),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9181,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e01.avi,,Mad Men S03E00 Mad.Men.s03e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9182,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e02.avi,,Mad Men S03E00 Mad.Men.s03e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9183,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e03.avi,,Mad Men S03E00 Mad.Men.s03e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9184,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e04.avi,,Mad Men S03E00 Mad.Men.s03e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9185,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e05.avi,,Mad Men S03E00 Mad.Men.s03e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9186,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e06.avi,,Mad Men S03E00 Mad.Men.s03e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9187,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e07.avi,,Mad Men S03E00 Mad.Men.s03e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9188,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e08.avi,,Mad Men S03E00 Mad.Men.s03e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9189,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e09.avi,,Mad Men S03E00 Mad.Men.s03e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9190,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e10.avi,,Mad Men S03E00 Mad.Men.s03e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9191,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e11.avi,,Mad Men S03E00 Mad.Men.s03e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9192,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e12.avi,,Mad Men S03E00 Mad.Men.s03e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9193,ДИСК 12,R:\сериалы\Mad Men\Season 3\Mad.Men.s03e13.avi,,Mad Men S03E00 Mad.Men.s03e13.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9180,0,,0,,,
9194,ДИСК 12,R:\сериалы\Mad Men\Season 4,,Mad Men (сезон 4),,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,season,6358,0,,0,,,
9195,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e01.avi,,Mad Men S04E00 Mad.Men.s04e01.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9196,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e02.avi,,Mad Men S04E00 Mad.Men.s04e02.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9197,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e03.avi,,Mad Men S04E00 Mad.Men.s04e03.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9198,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e04.avi,,Mad Men S04E00 Mad.Men.s04e04.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9199,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e05.avi,,Mad Men S04E00 Mad.Men.s04e05.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9200,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e06.avi,,Mad Men S04E00 Mad.Men.s04e06.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9201,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e07.avi,,Mad Men S04E00 Mad.Men.s04e07.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9202,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e08.avi,,Mad Men S04E00 Mad.Men.s04e08.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9203,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e09.avi,,Mad Men S04E00 Mad.Men.s04e09.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9204,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e10.avi,,Mad Men S04E00 Mad.Men.s04e10.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9205,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e11.avi,,Mad Men S04E00 Mad.Men.s04e11.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
9206,ДИСК 12,R:\сериалы\Mad Men\Season 4\Mad.Men.s04e12.avi,,Mad Men S04E00 Mad.Men.s04e12.avi,,,2007,Деньги / Корпорации / Deep State,"[""Драма""]",США,"[""Мэттью Вайнер""]","[""Джон Хэмм"", ""Элизабет Мосс"", ""Винсент Картайзер"", ""Дженьюэри Джонс"", ""Кристина Хендрикс""]",,0.0,,"{""imdb"": 8.7, ""tmdb"": 8.3}",,,,,,,,,,,,,episode,9194,0,,0,,,
